place,horse_no,horse,jockey,trainer,actual_weight,declared_horse_weight,draw,lbw,running_position,finish_time,win_odds,race,class,going,turf,prize,location,date
8,9,PEACE ON EARTH(S254),M F Poon,K L Man,119,1105,10,4-1/2,"9                                                            

10                                                            

8",0:58.20,68,2(116),Class 5 - 1000M - (40-0),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Happy Valley,2019/10/23
9,11,WHISTLE UP(A082),K C Leung,L Ho,117,1189,4,5,"8                                                            

7                                                            

9",0:58.26,8,2(116),Class 5 - 1000M - (40-0),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Happy Valley,2019/10/23
10,1,SUPER FUN(A408),H T Mo,C H Yip,130,1035,8,5-3/4,"6                                                            

5                                                            

10",0:58.41,27,2(116),Class 5 - 1000M - (40-0),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Happy Valley,2019/10/23
11,12,CARRY TO WIN(V305),M Chadwick,R Gibson,115,1165,11,7-1/2,"11                                                            

11                                                            

11",0:58.68,21,2(116),Class 5 - 1000M - (40-0),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Happy Valley,2019/10/23
12,7,BLISSFUL EIGHT(C018),R Bayliss,J Moore,122,1200,6,30-1/4,"12                                                            

12                                                            

12",1:02.34,112,2(116),Class 5 - 1000M - (40-0),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 725,000",Happy Valley,2019/10/23
1,3,RIGHT HONOURABLE(A164),C Schofield,R Gibson,133,1020,9,-,"9                                                            

10                                                            

5                                                            

1",1:40.83,30,3(117),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
2,8,ENJOY LIFE(A125),U Rispoli,Y S Tsui,123,1120,5,N,"8                                                            

7                                                            

1                                                            

2",1:40.87,11,3(117),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
3,10,SPEEDY WALLY(T002),Z Purton,C Fownes,123,1149,11,1-1/2,"10                                                            

9                                                            

3                                                            

3",1:41.07,4.9,3(117),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
4,4,CIRCUIT NUMBER ONE(B373),H T Mo,A S Cruz,125,1065,4,1-3/4,"1                                                            

1                                                            

2                                                            

4",1:41.11,17,3(117),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
5,1,AMAZING SATCHMO(A363),K Teetan,D E Ferraris,133,1251,2,2-1/4,"7                                                            

8                                                            

9                                                            

5",1:41.21,3.8,3(117),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
6,2,PLAY WISE(A411),M F Poon,C H Yip,131,1058,12,2-1/2,"12                                                            

11                                                            

7                                                            

6",1:41.23,15,3(117),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
7,9,MISCHIEVOUS SUNDAE(C016),J Moreira,J Size,123,1058,7,4-3/4,"3                                                            

4                                                            

4                                                            

7",1:41.58,2.9,3(117),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
8,7,CHIU CHOW KID(T412),A Sanna,T P Yung,124,1177,8,5-1/2,"11                                                            

12                                                            

11                                                            

8",1:41.69,49,3(117),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
9,11,THE FULL BLOOM(V243),T H So,C H Yip,116,1040,1,5-3/4,"5                                                            

5                                                            

12                                                            

9",1:41.73,33,3(117),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
10,5,SOCKET ELITE(C362),N Callan,C H Yip,127,1024,6,6-1/2,"6                                                            

6                                                            

6                                                            

10",1:41.87,132,3(117),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
11,6,THOU SHALL SING(B047),K C Leung,W Y So,127,1066,3,8-3/4,"4                                                            

3                                                            

10                                                            

11",1:42.24,10,3(117),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
12,12,MULTIMAX(T129),H N Wong,L Ho,114,1197,10,14-1/2,"2                                                            

2                                                            

8                                                            

12",1:43.17,103,3(117),Class 4 - 1650M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
1,9,PLAYA DEL PUENTE(C492),J Moreira,C S Shum,118,1087,1,-,"1                                                            

1                                                            

1                                                            

1",1:39.60,2.7,4(118),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
2,5,HAPPY DRAGON(B099),M Chadwick,J Moore,125,1165,2,3,"3                                                            

3                                                            

3                                                            

2",1:40.07,7.5,4(118),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
3,2,NOT USUAL TALENT(C095),Z Purton,T P Yung,133,1100,3,3-1/4,"2                                                            

2                                                            

2                                                            

3",1:40.13,2.5,4(118),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
4,1,HELENE CHARISMA(A129),G van Niekerk,J Moore,133,1090,6,4-1/2,"6                                                            

6                                                            

6                                                            

4",1:40.33,10,4(118),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
5,8,BRAVE LEGEND(A260),A Domeyer,A S Cruz,122,1167,5,7-1/2,"5                                                            

5                                                            

5                                                            

5",1:40.82,17,4(118),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
6,3,RUTHVEN(B160),R Bayliss,F C Lor,132,1187,9,7-3/4,"8                                                            

8                                                            

7                                                            

6",1:40.86,18,4(118),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
7,7,GOOD OMEN(B208),A Sanna,D J Whyte,124,1056,8,9-3/4,"9                                                            

9                                                            

9                                                            

7",1:41.15,42,4(118),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
8,4,MR SO AND SO(B412),K Teetan,J Size,127,1027,7,10-1/4,"7                                                            

7                                                            

8                                                            

8",1:41.24,23,4(118),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
9,6,JOYFUL TRINITY(V110),N Callan,C Fownes,125,1179,4,29-1/2,"4                                                            

4                                                            

4                                                            

9",1:44.31,26,4(118),Class 2 - 1650M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
1,1,VERY RICH MAN(V286),H T Mo,L Ho,130,1070,6,-,"2                                                            

2                                                            

1",1:10.03,7.2,5(119),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
2,6,IRON BOY(V071),J Moreira,D J Whyte,124,1157,10,1,"9                                                            

8                                                            

2",1:10.19,11,5(119),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
3,7,LITTLE THUNDER(C453),A Domeyer,A T Millard,123,1105,12,1-1/4,"3                                                            

3                                                            

3",1:10.25,10,5(119),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
4,3,ALL WONGCHOY(C278),B Shinn,C S Shum,130,1125,3,1-1/2,"5                                                            

5                                                            

4",1:10.27,2.4,5(119),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
5,4,GOLDEN GLORY(T076),K C Leung,K H Ting,126,1085,4,2,"6                                                            

7                                                            

5",1:10.33,9.5,5(119),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
6,12,KANBEKI MOLLY(C256),M F Poon,P F Yiu,113,1036,1,3-1/4,"4                                                            

4                                                            

6",1:10.54,14,5(119),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
7,8,SUPREME PLUS(C252),C Schofield,F C Lor,123,1108,7,3-1/2,"8                                                            

6                                                            

7",1:10.58,21,5(119),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
8,9,LUCKY GUY(T349),Z Purton,C H Yip,122,1234,8,3-1/2,"11                                                            

10                                                            

8",1:10.60,5.8,5(119),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
9,10,NICE FANDANGO(A209),G van Niekerk,C Fownes,120,1108,11,4,"1                                                            

1                                                            

9",1:10.67,29,5(119),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
10,5,SUNNY DRAGON(V412),M L Yeung,R Gibson,125,1203,9,5,"7                                                            

9                                                            

10",1:10.83,26,5(119),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
11,11,DR LUCKY STAR(C335),M Chadwick,D J Hall,115,1054,5,7-3/4,"10                                                            

11                                                            

11",1:11.27,60,5(119),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
WV-A,2,ORIENTAL ELITE(A282),K Teetan,P O'Sullivan,132,---,---,---,---,---,---,5(119),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
1,3,HAPPY TIME(B272),Z Purton,W Y So,131,1158,4,-,"2                                                            

2                                                            

1",1:09.67,2.1,6(120),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
2,5,SHOUSON(C326),N Callan,J Moore,127,1107,5,1-1/4,"5                                                            

3                                                            

2",1:09.87,14,6(120),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
3,6,METHANE(C469),L Hewitson,D E Ferraris,125,1093,6,2,"7                                                            

6                                                            

3",1:10.00,102,6(120),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
4,2,SPLIT OF A SECOND(B027),M F Poon,L Ho,131,1094,9,2-1/2,"10                                                            

9                                                            

4",1:10.06,21,6(120),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
5,4,SHAMPORT(B167),C Schofield,C Fownes,127,1077,1,3-1/4,"4                                                            

4                                                            

5",1:10.17,5.3,6(120),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
6,10,DOR DOR(C109),U Rispoli,J Size,122,1033,10,4-3/4,"9                                                            

10                                                            

6",1:10.42,33,6(120),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
7,12,GENERAL TRUMP(B394),M L Yeung,T P Yung,115,1080,11,5,"12                                                            

12                                                            

7",1:10.46,49,6(120),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
8,11,THE SHOW(T256),H N Wong,C W Chang,118,1112,7,5,"11                                                            

11                                                            

8",1:10.46,120,6(120),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
9,8,BULB ELITE(A183),T H So,C H Yip,121,1179,8,6,"8                                                            

8                                                            

9",1:10.63,22,6(120),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
10,7,PRESIDENT STAR(C170),M Chadwick,C S Shum,125,1055,3,6-3/4,"6                                                            

7                                                            

10",1:10.76,77,6(120),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
11,1,SPEEDY LUCK(C144),J Moreira,P F Yiu,133,1190,2,7-1/4,"1                                                            

1                                                            

11",1:10.82,4,6(120),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
12,9,BULLISH BROTHER(C034),K Teetan,A S Cruz,123,1104,12,8-1/4,"3                                                            

5                                                            

12",1:11.01,17,6(120),Class 4 - 1200M - (60-40),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 967,000",Happy Valley,2019/10/23
1,12,JOLLY HONOUR(C080),G van Niekerk,Y S Tsui,117,1033,7,-,"7                                                            

8                                                            

7                                                            

1",1:39.58,15,7(121),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
2,11,SURREALISM(C285),R Bayliss,D E Ferraris,120,1083,8,N,"10                                                            

10                                                            

10                                                            

2",1:39.62,159,7(121),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
3,6,RELIABLE TEAM(C345),Z Purton,F C Lor,125,1140,6,2,"2                                                            

4                                                            

4                                                            

3",1:39.92,2.6,7(121),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
4,5,JADE FORTUNE(V020),K C Leung,K L Man,126,1118,4,3-1/2,"8                                                            

7                                                            

9                                                            

4",1:40.13,30,7(121),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
5,9,SUMSTREETSUMWHERE(B283),B Shinn,L Ho,122,1066,5,3-1/2,"5                                                            

6                                                            

3                                                            

5",1:40.15,6.7,7(121),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
6,1,COT CAMPBELL(C298),A Domeyer,A T Millard,133,1067,9,3-1/2,"11                                                            

11                                                            

8                                                            

6",1:40.16,5.9,7(121),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
7,8,BIG BANG BONG(V186),C Schofield,C W Chang,123,1095,11,3-1/2,"3                                                            

2                                                            

1                                                            

7",1:40.16,34,7(121),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
8,3,SARRI(C196),N Callan,C Fownes,127,1051,2,4-3/4,"6                                                            

5                                                            

6                                                            

8",1:40.34,6.4,7(121),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
9,10,MONSTER KAKA(B319),J Moreira,D J Hall,121,1023,10,5-1/2,"12                                                            

12                                                            

12                                                            

9",1:40.45,10,7(121),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
10,4,HIGH VOLATILITY(V081),A Sanna,K W Lui,126,1152,1,5-3/4,"9                                                            

9                                                            

11                                                            

10",1:40.50,15,7(121),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
11,7,GO GO FIRST(B205),M Chadwick,P F Yiu,124,1122,12,7-1/4,"4                                                            

1                                                            

2                                                            

11",1:40.76,75,7(121),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
12,2,CALIFORNIA ARGENT(C042),K Teetan,A S Cruz,130,1126,3,9-1/2,"1                                                            

3                                                            

5                                                            

12",1:41.11,20,7(121),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
WV,,MERRYGOWIN(V396),H N Wong,P O'Sullivan,116,---,---,---,---,---,---,7(121),Class 3 - 1650M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
1,5,LE TERROIR(B403),J Moreira,L Ho,129,1128,1,-,"1                                                            

1                                                            

1",1:09.72,1.7,8(122),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
2,7,FIRST RESPONDER(C205),N Callan,J Moore,126,1127,6,1,"4                                                            

5                                                            

2",1:09.89,11,8(122),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
3,1,BREEDERS' STAR(V197),K Teetan,D E Ferraris,133,1169,2,2-3/4,"3                                                            

3                                                            

3",1:10.18,10,8(122),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
4,3,SMART LEADER(B456),B Shinn,A S Cruz,132,1144,4,3-1/4,"7                                                            

6                                                            

4",1:10.23,10,8(122),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
5,9,MONKEY JEWELLERY(B378),M Chadwick,J Size,123,1088,11,3-3/4,"6                                                            

4                                                            

5",1:10.33,20,8(122),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
6,4,JADE THEATRE(A040),K C Leung,K L Man,131,1087,9,4,"11                                                            

11                                                            

6",1:10.36,69,8(122),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
7,2,JUMBO HAPPINESS(V315),Z Purton,C Fownes,132,1147,3,4-1/2,"8                                                            

8                                                            

7",1:10.46,6.7,8(122),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
8,8,HARRIER JET(T372),A Domeyer,P O'Sullivan,125,1145,12,5,"10                                                            

9                                                            

8",1:10.51,25,8(122),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
9,11,SKYEY SUPREME(C293),M F Poon,K W Lui,120,1229,7,5,"9                                                            

10                                                            

9",1:10.52,61,8(122),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
10,12,WON WON TOO(C164),H T Mo,C H Yip,114,1064,10,6,"12                                                            

12                                                            

10",1:10.68,176,8(122),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
11,6,GREEN MOUNTAIN(C448),G van Niekerk,C S Shum,127,1115,8,6-1/2,"2                                                            

2                                                            

11",1:10.75,13,8(122),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
12,10,ARDENODE(B145),T H So,W Y So,120,1068,5,6-3/4,"5                                                            

7                                                            

12",1:10.81,127,8(122),Class 3 - 1200M - (80-60),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 1,450,000",Happy Valley,2019/10/23
1,5,SPEEDY KING(A391),A Sanna,P F Yiu,127,1113,2,-,"6                                                            

7                                                            

1",1:09.25,51,9(123),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
2,12,SUPER TURBO(V310),M F Poon,D J Hall,115,1041,10,SH,"12                                                            

11                                                            

2",1:09.26,42,9(123),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
3,1,YEE CHEONG BABY(C273),Z Purton,K H Ting,133,1202,1,1-1/4,"2                                                            

2                                                            

3",1:09.44,1.5,9(123),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
4,3,TORNADO TWIST(C028),J Moreira,J Size,128,1117,5,1-1/4,"7                                                            

9                                                            

4",1:09.45,6.4,9(123),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
5,6,WALDORF(B253),K Teetan,A S Cruz,124,1088,8,2-3/4,"10                                                            

10                                                            

5",1:09.68,21,9(123),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
6,9,CUE THE MUSIC(C495),L Hewitson,D E Ferraris,118,1154,3,3,"4                                                            

4                                                            

6",1:09.72,20,9(123),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
7,10,PRANCE DRAGON(B349),G van Niekerk,A T Millard,117,1095,9,3-1/4,"8                                                            

5                                                            

7",1:09.75,25,9(123),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
8,2,WATER DIVINER(V356),M Chadwick,K W Lui,129,1188,7,3-3/4,"11                                                            

12                                                            

8",1:09.86,12,9(123),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
9,11,STORM SIGNAL(B055),M L Yeung,D J Whyte,117,1179,4,4-1/2,"5                                                            

6                                                            

9",1:09.98,51,9(123),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
10,4,RACING FIGHTER(B285),B Shinn,C H Yip,127,1149,6,5-1/4,"9                                                            

8                                                            

10",1:10.07,39,9(123),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
11,7,LOVING A BOOM(C122),K C Leung,R Gibson,120,1189,11,5-1/4,"3                                                            

3                                                            

11",1:10.08,9.7,9(123),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
12,8,SPEED VISION(B211),C Schofield,F C Lor,123,1165,12,6-1/4,"1                                                            

1                                                            

12",1:10.24,75,9(123),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
WV,,SUNNY BOY(A379),C Schofield,J Moore,120,---,---,---,---,---,---,9(123),Class 2 - 1200M - (100-80),GOOD TO FIRM,"TURF - ""C+3"" Course","HK$ 2,100,000",Happy Valley,2019/10/23
1,10,ROCHFORD(A208),H T Mo,L Ho,116,1180,9,-,"1                                                            

1                                                            

1",1:09.90,10,1(124),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
2,11,RUN MOOCHI(B277),M F Poon,K L Man,114,1095,6,2,"8                                                            

7                                                            

2",1:10.24,10,1(124),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
3,5,EXPONENTS(A031),J Moreira,Y S Tsui,130,1139,2,2-1/2,"6                                                            

4                                                            

3",1:10.30,4.3,1(124),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
4,1,CORRE RAPIDO(A053),C Schofield,R Gibson,133,1135,5,2-1/2,"3                                                            

3                                                            

4",1:10.31,7.9,1(124),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
5,6,SUREWIN(B157),N Callan,C W Chang,130,1246,8,2-3/4,"4                                                            

5                                                            

5",1:10.33,7.8,1(124),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
6,3,I'M THE CONQUIST(B155),A Sanna,D J Whyte,131,1076,7,5-1/2,"7                                                            

9                                                            

6",1:10.77,3.2,1(124),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
7,9,FIRE AND GOLD(B004),H N Wong,C H Yip,119,1048,11,5-1/2,"11                                                            

10                                                            

7",1:10.78,60,1(124),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
8,12,KEEP GOING(B231),H W Lai,Y S Tsui,113,1034,10,6-3/4,"10                                                            

11                                                            

8",1:10.98,47,1(124),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
9,7,CHARITYDREAM(B334),K C Leung,W Y So,127,1110,1,7,"2                                                            

2                                                            

9",1:11.00,44,1(124),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
10,4,ROMAN ODYSSEY(A092),Z Purton,K L Man,131,1089,3,8-1/2,"5                                                            

6                                                            

10",1:11.24,8.8,1(124),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
11,8,DATING(B341),G van Niekerk,C H Yip,126,1037,4,17-1/4,"9                                                            

8                                                            

11",1:12.65,18,1(124),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
WV,2,NEVER BETTER(T140),B Shinn,P O'Sullivan,132,---,---,---,---,---,---,1(124),Class 5 - 1200M - (40-0),GOOD,ALL WEATHER TRACK,"HK$ 725,000",Sha Tin,2019/10/27
1,7,CURLING LUXURY(A083),H N Wong,Y S Tsui,118,1030,8,-,"1                                                            

1                                                            

1                                                            

1                                                            

1",1:49.65,42,2(125),Class 4 - 1800M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2019/10/27
2,8,MISTER MONTE(A201),G van Niekerk,C W Chang,120,1065,3,3/4,"2                                                            

4                                                            

4                                                            

4                                                            

2",1:49.79,15,2(125),Class 4 - 1800M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2019/10/27
3,9,ABOVE(B345),J Moreira,J Moore,118,1008,2,1,"5                                                            

6                                                            

6                                                            

6                                                            

3",1:49.82,2.4,2(125),Class 4 - 1800M - (60-40),GOOD,ALL WEATHER TRACK,"HK$ 967,000",Sha Tin,2019/10/27
